,District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1371,Tan Phu,10.7914555,106.59229909999999,Tùng Sơn Thạch Hoa Viên - Rin Rin Park,10.859219975326004,106.58521622861456,Garden
1372,Tan Phu,10.7914555,106.59229909999999,Nike Factory Store,10.802181177011175,106.64327933245845,Sporting Goods Shop
1373,Tan Phu,10.7914555,106.59229909999999,EASTIN Grand Hotel Saigon,10.796807167293402,106.67336268744874,Hotel
1374,Tan Phu,10.7914555,106.59229909999999,Chè Người Hoa 3/2,10.761851500162452,106.65574977650543,Chinese Restaurant
1375,Tan Phu,10.7914555,106.59229909999999,CGV Cinemas Sư Vạn Hạnh,10.77091159732955,106.66967046370713,Multiplex
1376,Tan Phu,10.7914555,106.59229909999999,Hải sản Rạn Biển,10.804503776759306,106.66135831868787,Seafood Restaurant
1377,Tan Phu,10.7914555,106.59229909999999,Mỹ Thực Tiến Phát 進發茶餐廳,10.754477108652726,106.66233984791876,Dim Sum Restaurant
1378,Tan Phu,10.7914555,106.59229909999999,Lẩu Dê Đức Dưỡng,10.833790023622232,106.644277456607,Vietnamese Restaurant
1379,Tan Phu,10.7914555,106.59229909999999,Tường Phong,10.751563404203983,106.66498966464238,Dessert Shop
1380,Tan Phu,10.7914555,106.59229909999999,Starbucks,10.813033535037803,106.66277021169662,Coffee Shop
1381,Tan Phu,10.7914555,106.59229909999999,Cơm Tấm Ba Ghiền,10.794489421535138,106.66944334973368,Vietnamese Restaurant
1382,Tan Phu,10.7914555,106.59229909999999,Quán Nướng Bảy Nở,10.762186466767373,106.65834786578355,BBQ Joint
1383,Tan Phu,10.7914555,106.59229909999999,Coffee Bui Van Ngo,10.751648,106.612534,Café
1384,Tan Phu,10.7914555,106.59229909999999,IBIS SAIGON AIRPORT Hotel,10.813343032199453,106.66615316263356,Hotel
1385,Tan Phu,10.7914555,106.59229909999999,Park Royal Hotel,10.799791220895347,106.66812770081431,Hotel
1386,Tan Phu,10.7914555,106.59229909999999,Phở Lệ,10.755295,106.673471,Noodle House
1387,Tan Phu,10.7914555,106.59229909999999,Sủi Cảo - Hẻm 191 Hà Tôn Quyền,10.758057227321274,106.65271051950347,Dumpling Restaurant
1388,Tan Phu,10.7914555,106.59229909999999,K.I.M Gym & Fitness Center,10.7679256099757,106.62680874832263,Gym
1389,Tan Phu,10.7914555,106.59229909999999,Ốc Như,10.770863294192498,106.67637496744965,Vietnamese Restaurant
1390,Tan Phu,10.7914555,106.59229909999999,Ma Maison Boutique Hotel,10.787818219041794,106.66574373825392,Hotel
1391,Tan Phu,10.7914555,106.59229909999999,The Coffee House,10.766124804318151,106.66395287287132,Café
1392,Tan Phu,10.7914555,106.59229909999999,Ngu Binh,10.792287700473349,106.68208227217171,Vietnamese Restaurant
1393,Tan Phu,10.7914555,106.59229909999999,Tân Nguyên Thái dimsum 新源泰茶餐店,10.756845416016018,106.67033979573276,Dim Sum Restaurant
1394,Tan Phu,10.7914555,106.59229909999999,Huê Ký mì gia,10.757119678106285,106.65830313416383,Chinese Restaurant
1395,Tan Phu,10.7914555,106.59229909999999,Bánh Cuốn Thiên Hương,10.772171929058288,106.67537034212144,Vietnamese Restaurant
1396,Tan Phu,10.7914555,106.59229909999999,uri foot therapy,10.792435162539483,106.68028139128984,Spa
1397,Tan Phu,10.7914555,106.59229909999999,Chè Hiển Khánh,10.767536712950173,106.67974209512909,Dessert Shop
1398,Tan Phu,10.7914555,106.59229909999999,Lẩu Dê Lâm Ký,10.769904875740211,106.65253026767569,Vietnamese Restaurant
1399,Tan Phu,10.7914555,106.59229909999999,Tung Garden,10.79683236045252,106.67338591224953,Cantonese Restaurant
1400,Tan Phu,10.7914555,106.59229909999999,Mi Sui Cao Thien Thien,10.758085981707694,106.65274199983162,Chinese Restaurant
1401,Tan Phu,10.7914555,106.59229909999999,Ho Thi Ky Flower Market,10.765837871095428,106.67672674569413,Flower Shop
1402,Tan Phu,10.7914555,106.59229909999999,Starbucks Lakai,10.753839071771564,106.66961362565927,Coffee Shop
1403,Tan Phu,10.7914555,106.59229909999999,Tan Son Nhat Hotel,10.800629534604216,106.67098066074664,Hotel
1404,Tan Phu,10.7914555,106.59229909999999,Công viên Gia Định (Gia Dinh Park),10.812525059639839,106.67733192443848,Park
1405,Tan Phu,10.7914555,106.59229909999999,Thit Tho Manh Quy,10.806837423338939,106.6478366392773,Vietnamese Restaurant
1406,Tan Phu,10.7914555,106.59229909999999,Tan Binh Market,10.785832948939,106.65354757244862,Market
1407,Tan Phu,10.7914555,106.59229909999999,Cơm Tấm Tú Mập,10.774237024531592,106.66824009625854,Vietnamese Restaurant
1408,Tan Phu,10.7914555,106.59229909999999,Bánh Xèo Ngọc Sơn,10.754487196426446,106.66649372067879,Vietnamese Restaurant
1409,Tan Phu,10.7914555,106.59229909999999,Cá viên chiên Đặng Văn Ngữ,10.791162323494161,106.66702169827157,Middle Eastern Restaurant
1410,Tan Phu,10.7914555,106.59229909999999,Bánh canh cua Hoàng Lan,10.76317476191821,106.66509704444182,Asian Restaurant
1411,Tan Phu,10.7914555,106.59229909999999,Quán Gà Hấp Hèm 34,10.866897204566952,106.57852298186775,Food
1412,Tan Phu,10.7914555,106.59229909999999,"547 kinh duong vuong, binh tan",10.735678379793118,106.61415993691114,Fabric Shop
1413,Tan Phu,10.7914555,106.59229909999999,한솔 - HanSol Korean Restaurant,10.80768675612086,106.66169972835752,Korean Restaurant
1414,Tan Phu,10.7914555,106.59229909999999,Nhà hàng chay An Duyên,10.751290405759542,106.66956431430448,Vegetarian / Vegan Restaurant
1415,Tan Phu,10.7914555,106.59229909999999,Phở Hồng (phở khô Gia Lai),10.782088401088803,106.66194530390567,Vietnamese Restaurant
1416,Tan Phu,10.7914555,106.59229909999999,Phương Nam Book City,10.770769,106.669739,Bookstore
1417,Tan Phu,10.7914555,106.59229909999999,CGV Cinemas AEON Bình Tân,10.74299787265677,106.61274111020622,Multiplex
1418,Tan Phu,10.7914555,106.59229909999999,Yeebo,10.795832619523585,106.67527372887068,Chinese Restaurant
1419,Tan Phu,10.7914555,106.59229909999999,CGV Cinemas @ Parkson Hung Vuong,10.755899594589401,106.66283667415203,Multiplex
1420,Tan Phu,10.7914555,106.59229909999999,Miến Gà Kỳ Đồng,10.783943532217501,106.68201631900725,Breakfast Spot
1421,Tan Phu,10.7914555,106.59229909999999,The Open Space,10.796959259639799,106.67482672012177,Coffee Shop
1422,Tan Phu,10.7914555,106.59229909999999,Café Trầm,10.79623611382757,106.67805619035896,Café
1423,Tan Phu,10.7914555,106.59229909999999,Cơm gà Đông Nguyên 東源鸡飯,10.752931344424027,106.65840834133583,Chinese Restaurant
1424,Tan Phu,10.7914555,106.59229909999999,lẩu cá Ích Dân 益民火煱店,10.752980430483682,106.65874383240785,Chinese Restaurant
1425,Tan Phu,10.7914555,106.59229909999999,The Fig,10.797200181058795,106.67686913653975,Café
1426,Tan Phu,10.7914555,106.59229909999999,Phở Hùng,10.76257315576692,106.66825990190014,Noodle House
1427,Tan Phu,10.7914555,106.59229909999999,Co.opmart Thắng Lợi,10.817926616912535,106.6312837445354,Supermarket
1428,Tan Phu,10.7914555,106.59229909999999,Phở Anh,10.784410983786481,106.68295444552497,Vietnamese Restaurant
1429,Tan Phu,10.7914555,106.59229909999999,Bò Né Lệ Hồng,10.790545356548133,106.6703386520219,Steakhouse
1430,Tan Phu,10.7914555,106.59229909999999,Atelier Des Reves,10.782655064845862,106.6816517947968,French Restaurant
1431,Tan Phu,10.7914555,106.59229909999999,The Coffee House,10.795709247994314,106.65878080699504,Coffee Shop
1432,Tan Phu,10.7914555,106.59229909999999,Saigon Belly Dance,10.772985867664177,106.68128319517548,Music Venue
1433,Tan Phu,10.7914555,106.59229909999999,Ốc Quang Anh,10.779961118089028,106.66823892678198,Seafood Restaurant
1434,Tan Phu,10.7914555,106.59229909999999,The Coffee House,10.771941795931381,106.65765234278807,Café
1435,Tan Phu,10.7914555,106.59229909999999,Q spa,10.772192104113063,106.66867788116464,Spa
1436,Tan Phu,10.7914555,106.59229909999999,Ba lá trà,10.765853,106.667401,Coffee Shop
1437,Tan Phu,10.7914555,106.59229909999999,Café Ký Ức,10.761146135985326,106.67395732118082,Café
1438,Tan Phu,10.7914555,106.59229909999999,Bún Mắm Nêm Dì Bảy,10.792575435735689,106.64604175678399,Vietnamese Restaurant
1439,Tan Phu,10.7914555,106.59229909999999,Cow express,10.773311047664462,106.66873523771903,Steakhouse
1440,Tan Phu,10.7914555,106.59229909999999,Nem Nuong Nha Trang Cô Điệp,10.795302278304083,106.66558743080121,Vietnamese Restaurant
1441,Tan Phu,10.7914555,106.59229909999999,Vajra Vegetarian Restaurant,10.77126087932222,106.67285041133056,Vegetarian / Vegan Restaurant
1442,Tan Phu,10.7914555,106.59229909999999,Cafe Suoi Nguon,10.79857148887781,106.66832024457572,Café
1443,Tan Phu,10.7914555,106.59229909999999,Mocca Coffee Lounge,10.74852931241703,106.61636249717681,Coffee Shop
1444,Tan Phu,10.7914555,106.59229909999999,Le Saigonnais - Sasco Business Lounge,10.814509255807483,106.66200564626814,Airport Lounge
1445,Tan Phu,10.7914555,106.59229909999999,Hoàng Ty,10.79536791394996,106.67242025675174,Vietnamese Restaurant
1446,Tan Phu,10.7914555,106.59229909999999,Starbucks Coffee Nguyễn Văn Trỗi,10.794735796458168,106.67704191922617,Coffee Shop
1447,Tan Phu,10.7914555,106.59229909999999,The Coffee House,10.797508,106.677602,Coffee Shop
1448,Tan Phu,10.7914555,106.59229909999999,Bún Đậu Mắm Tôm,10.813285754170451,106.66638616422472,Vietnamese Restaurant
1449,Tan Phu,10.7914555,106.59229909999999,The Coffee House,10.813313,106.66713,Café
1450,Tan Phu,10.7914555,106.59229909999999,The Coffee House,10.7943988301167,106.66802538553182,Coffee Shop
1451,Tan Phu,10.7914555,106.59229909999999,Khắc Tên (khacten.com),10.769417987333538,106.66924974141875,Arts & Crafts Store
1452,Tan Phu,10.7914555,106.59229909999999,Chè Thanh Tâm 稱心甜品店,10.754456829682319,106.67449784681241,Dessert Shop
1453,Tan Phu,10.7914555,106.59229909999999,The Coffee House,10.778143973133886,106.68110744735384,Coffee Shop
1454,Binh Thanh,10.8046591,106.7078477,The Coffee House,10.801533389808522,106.71404017323825,Café
1455,Binh Thanh,10.8046591,106.7078477,Vietnam Bike Tours®,10.802429141752336,106.70958280563354,Travel Agency
1456,Binh Thanh,10.8046591,106.7078477,Pizza 4P's,10.78222351254141,106.70497084169759,Pizza Place
1457,Binh Thanh,10.8046591,106.7078477,The Vintage Emporium,10.790145563752521,106.69920824478388,Café
1458,Binh Thanh,10.8046591,106.7078477,Manmaru,10.788212619866897,106.69572902037193,Japanese Restaurant
1459,Binh Thanh,10.8046591,106.7078477,Cục Gạch,10.792957067150258,106.68902047646318,Vietnamese Restaurant
1460,Binh Thanh,10.8046591,106.7078477,Cuc Gach Quan,10.790773351792526,106.69179532524467,Vietnamese Restaurant
1461,Binh Thanh,10.8046591,106.7078477,Pizza 4P’s Hai Bà Trưng,10.783017468089634,106.69701706127131,Pizza Place
1462,Binh Thanh,10.8046591,106.7078477,Lương Ký mì gia,10.792011867181678,106.70892544295707,Chinese Restaurant
1463,Binh Thanh,10.8046591,106.7078477,La Villa Restaurant,10.803964718926109,106.73289077700613,French Restaurant
1464,Binh Thanh,10.8046591,106.7078477,Miu Miu Spa,10.781714580268417,106.70475353038672,Spa
1465,Binh Thanh,10.8046591,106.7078477,District Federal - DF,10.80338,106.734146,Mexican Restaurant
1466,Binh Thanh,10.8046591,106.7078477,Park Hyatt Saigon,10.777573945426527,106.70360889230898,Hotel
1467,Binh Thanh,10.8046591,106.7078477,Heart Of Darkness,10.779781,106.702999,Bar
1468,Binh Thanh,10.8046591,106.7078477,Le Méridien Saigon,10.779791132179442,106.70752823352814,Hotel
1469,Binh Thanh,10.8046591,106.7078477,Social Club @ Hotel Des Arts,10.78237248224753,106.69730264745415,Hotel Bar
1470,Binh Thanh,10.8046591,106.7078477,Phở Hòa Pasteur,10.786644168619457,106.68921916455398,Noodle House
1471,Binh Thanh,10.8046591,106.7078477,Gem Center,10.789916878682392,106.70221868447864,Convention Center
1472,Binh Thanh,10.8046591,106.7078477,MGallery Hotel des Art,10.782237834212175,106.69743677678166,Hotel
1473,Binh Thanh,10.8046591,106.7078477,Quan bui Garden,10.805196,106.73588,Vietnamese Restaurant
1474,Binh Thanh,10.8046591,106.7078477,Noir. Dining in the Dark Saigon,10.786484355854066,106.6946791134439,Asian Restaurant
1475,Binh Thanh,10.8046591,106.7078477,Golden Lotus Spa & Massage Club,10.77924134555606,106.70449277395437,Massage Studio
1476,Binh Thanh,10.8046591,106.7078477,"Hum Vegetarian, Lounge & Restaurant",10.77668421646214,106.70587252851817,Vegetarian / Vegan Restaurant
1477,Binh Thanh,10.8046591,106.7078477,Quán Bụi,10.78129,106.705926,Asian Restaurant
1478,Binh Thanh,10.8046591,106.7078477,Saigon Outcast,10.81694156217556,106.72982897096499,Public Art
1479,Binh Thanh,10.8046591,106.7078477,InterContinental Saigon,10.7812397,106.7005025,Hotel
1480,Binh Thanh,10.8046591,106.7078477,Silverland Sakyo Hotel & Spa,10.78156229249803,106.705500224353,Hotel
1481,Binh Thanh,10.8046591,106.7078477,"Hum Vegetarian, Café & Restaurant",10.778750194659068,106.6922079986444,Vegetarian / Vegan Restaurant
1482,Binh Thanh,10.8046591,106.7078477,Pizza 4P's,10.77330135301938,106.69759947485072,Pizza Place
1483,Binh Thanh,10.8046591,106.7078477,Ocean Palace,10.787295716612684,106.70474432376915,Chinese Restaurant
1484,Binh Thanh,10.8046591,106.7078477,Cháo Vịt Gốc Nhà Lá,10.816427104085777,106.71980414385891,Vietnamese Restaurant
1485,Binh Thanh,10.8046591,106.7078477,Propaganda,10.778912622927256,106.69789343017,Vietnamese Restaurant
1486,Binh Thanh,10.8046591,106.7078477,Bit Tet TiTi French Restaurant,10.795784806420846,106.69485145874025,French Restaurant
1487,Binh Thanh,10.8046591,106.7078477,Đường Sách Nguyễn Văn Bình,10.78024894539262,106.69940381539705,Bookstore
1488,Binh Thanh,10.8046591,106.7078477,Carmen Bar,10.78232386869617,106.7049334420917,Cocktail Bar
1489,Binh Thanh,10.8046591,106.7078477,Pasteur Street Brewing Company,10.77522,106.700894,Brewery
1490,Binh Thanh,10.8046591,106.7078477,The Racha Room,10.775877997635979,106.70534137347434,Thai Restaurant
1491,Binh Thanh,10.8046591,106.7078477,Village Thaodien,10.81648006799851,106.73373770038665,Hotel Bar
1492,Binh Thanh,10.8046591,106.7078477,Trois Gourmands Restaurant,10.806149300959037,106.7406675465306,French Restaurant
1493,Binh Thanh,10.8046591,106.7078477,MO-MO-PARADISE,10.780167629552494,106.69562657759879,Hotpot Restaurant
1494,Binh Thanh,10.8046591,106.7078477,Opera,10.777190486233778,106.70346129785288,Italian Restaurant
1495,Binh Thanh,10.8046591,106.7078477,"L'Usine: Cafe, Bistro & Lifestyle Shop",10.775993909302073,106.7031864987467,Café
1496,Binh Thanh,10.8046591,106.7078477,Bornga - Original Korean Taste -,10.778782,106.701889,Korean Restaurant
1497,Binh Thanh,10.8046591,106.7078477,Vietnam Coffee Republic - the house,10.779575072202105,106.70459389686584,Coffee Shop
1498,Binh Thanh,10.8046591,106.7078477,Cộng Cà Phê,10.777917420558502,106.70126563375021,Café
1499,Binh Thanh,10.8046591,106.7078477,Quan Chi Hoa Vietnamese Cuisine,10.779048,106.703471,Vietnamese Restaurant
1500,Binh Thanh,10.8046591,106.7078477,Nông trại Khoai,10.790133,106.711869,Vietnamese Restaurant
1501,Binh Thanh,10.8046591,106.7078477,Pendo 2,10.806576510807655,106.7347015640331,Italian Restaurant
1502,Binh Thanh,10.8046591,106.7078477,Temple Leaf Spa,10.778003690702022,106.7035163796788,Massage Studio
1503,Binh Thanh,10.8046591,106.7078477,Club Lounge @ InterContinental Saigon,10.78097503871432,106.70096751156167,Hotel Bar
1504,Binh Thanh,10.8046591,106.7078477,Gartenstadt German Restaurant,10.77446429282367,106.7047635836618,German Restaurant
1505,Binh Thanh,10.8046591,106.7078477,Starbucks Reserve Hàn Thuyên,10.778961394448013,106.69818512269273,Coffee Shop
1506,Binh Thanh,10.8046591,106.7078477,Relish & Sons,10.80408,106.73647,Deli / Bodega
1507,Binh Thanh,10.8046591,106.7078477,Sofitel Saigon Plaza,10.784304912854651,106.70247525756285,Hotel
1508,Binh Thanh,10.8046591,106.7078477,Silverland Yen Hotel,10.774849922100469,106.69616040962687,Hotel
1509,Binh Thanh,10.8046591,106.7078477,A Cut Above,10.80907,106.731191,Health & Beauty Service
1510,Binh Thanh,10.8046591,106.7078477,The Workshop Cafe,10.773551,106.705586,Coffee Shop
1511,Binh Thanh,10.8046591,106.7078477,Villa Song,10.815746235629904,106.73399449057091,Resort
1512,Binh Thanh,10.8046591,106.7078477,B3 - Steakhouse & Craft Beer,10.775190128194758,106.70249153306926,Steakhouse
1513,Binh Thanh,10.8046591,106.7078477,Fusion Suites Sai Gon,10.772772887251579,106.689894104782,Hotel
1514,Binh Thanh,10.8046591,106.7078477,Basilico,10.781410991549352,106.70124327057925,Italian Restaurant
1515,Binh Thanh,10.8046591,106.7078477,Cafe & Tib Chay,10.790763246697962,106.698351888187,Vegetarian / Vegan Restaurant
1516,Binh Thanh,10.8046591,106.7078477,The Reverie Saigon,10.773697363118465,106.70461975102558,Hotel
1517,Binh Thanh,10.8046591,106.7078477,Bánh Xèo 46 Đinh Công Tráng,10.78964209129958,106.69138984975618,Vietnamese Restaurant
1518,Binh Thanh,10.8046591,106.7078477,Prem Bistro,10.778974,106.690335,Vegetarian / Vegan Restaurant
1519,Binh Thanh,10.8046591,106.7078477,Le Van Tam Park (Công Viên Lê Văn Tám),10.787526896134207,106.69423653713271,Park
1520,Binh Thanh,10.8046591,106.7078477,The Refinery,10.778198732861215,106.70381532718653,French Restaurant
1521,Binh Thanh,10.8046591,106.7078477,Dolphy Cafe,10.804282439038385,106.7370553372224,Café
1522,Binh Thanh,10.8046591,106.7078477,Ngu Binh,10.792287700473349,106.68208227217171,Vietnamese Restaurant
1523,Binh Thanh,10.8046591,106.7078477,Shin Coffee 3,10.806802477852914,106.73457968280319,Café
1524,Binh Thanh,10.8046591,106.7078477,Takashimaya,10.773193707180177,106.70107457707464,Department Store
1525,Binh Thanh,10.8046591,106.7078477,The Alley Cocktail Bar & Kitchen,10.774759614740848,106.70060492162908,Speakeasy
1526,Binh Thanh,10.8046591,106.7078477,LOTTE Legend Hotel,10.778756965925195,106.70648971108234,Hotel
1527,Binh Thanh,10.8046591,106.7078477,Ebisu Restaurant,10.785075862176932,106.69903713103172,Japanese Restaurant
1528,Binh Thanh,10.8046591,106.7078477,My Spa - Traditional Vietnamese Massage,10.779046879225639,106.70367131113892,Massage Studio
1529,Binh Thanh,10.8046591,106.7078477,Mekong Merchant,10.80342346492645,106.73752087143531,Restaurant
1530,Binh Thanh,10.8046591,106.7078477,CGV Cinemas Parkson Lê Thánh Tôn (CGV Cinemas Parkson Đồng Khởi),10.77743469711648,106.70230527261856,Multiplex
1531,Binh Thanh,10.8046591,106.7078477,Bánh Mì Huỳnh Hoa,10.77149,106.69238,Sandwich Place
1532,Binh Thanh,10.8046591,106.7078477,Hoa Túc,10.778288664098273,106.70381603492532,Vietnamese Restaurant
1533,Binh Thanh,10.8046591,106.7078477,Secret Garden,10.77742204305821,106.6999259071116,Vietnamese Restaurant
1534,Binh Thanh,10.8046591,106.7078477,Annam Gourmet,10.80510662303769,106.73636974804556,Deli / Bodega
1535,Binh Thanh,10.8046591,106.7078477,Phở Dậu,10.789735768675182,106.6849963376821,Vietnamese Restaurant
1536,Binh Thanh,10.8046591,106.7078477,Bánh Đúc,10.803090821117529,106.68388065951889,Snack Place
1537,Binh Thanh,10.8046591,106.7078477,QUI - Cuisine · Mixology,10.780721702050617,106.70475492533389,Lounge
1538,Binh Thanh,10.8046591,106.7078477,Sushi Hokkaido Sachi Nguyễn Trãi,10.769228635370144,106.69037055801432,Sushi Restaurant
1539,Binh Thanh,10.8046591,106.7078477,ラーメン暖暮 ホーチミン店,10.779784386764398,106.70483920432739,Ramen Restaurant
1540,Binh Thanh,10.8046591,106.7078477,Quán Lộc Thành,10.772471815116436,106.69844093392584,Vietnamese Restaurant
1541,Binh Thanh,10.8046591,106.7078477,The Coffee House,10.796334454661688,106.6906698725093,Coffee Shop
1542,Binh Thanh,10.8046591,106.7078477,Maison Marou Saigon,10.769666838302594,106.69792482483172,Dessert Shop
1543,Binh Thanh,10.8046591,106.7078477,Phở Phú Gia,10.786485094791875,106.68467739351497,Noodle House
1544,Binh Thanh,10.8046591,106.7078477,The Deck Saigon,10.807218035278064,106.7445151070221,Restaurant
1545,Binh Thanh,10.8046591,106.7078477,Shin Coffee,10.77440047854374,106.70522699179752,Café
1546,Binh Thanh,10.8046591,106.7078477,Phong Cua - Cay Su Quan,10.820873654775315,106.72736287443178,Seafood Restaurant
1547,Binh Thanh,10.8046591,106.7078477,Quynh Nhu Foot Massage,10.77106984506357,106.70027692825936,Massage Studio
1548,Binh Thanh,10.8046591,106.7078477,L'USINE,10.77315626505479,106.69997911472868,Café
1549,Binh Thanh,10.8046591,106.7078477,Big C Thảo Điền,10.801317892630681,106.73289969733823,Supermarket
1550,Binh Thanh,10.8046591,106.7078477,Liberty Central Saigon Citypoint Hotel,10.774758123745196,106.70079525019733,Hotel
1551,Binh Thanh,10.8046591,106.7078477,Urban Kitchen + Bar,10.78109536022854,106.70638549438804,Restaurant
1552,Binh Thanh,10.8046591,106.7078477,Family Mart,10.781216743312667,106.70511171653895,Convenience Store
1553,Binh Thanh,10.8046591,106.7078477,Au Parc,10.778903743445456,106.69779873539372,Middle Eastern Restaurant
1554,Binh Tan,10.7498093,106.6056635,AEON Mall Bình Tân,10.742903844867119,106.61183588805162,Shopping Mall
1555,Binh Tan,10.7498093,106.6056635,Co.opMart,10.753321170078076,106.61340087462389,Shopping Mall
1556,Binh Tan,10.7498093,106.6056635,Trà Sữa Chi Lăng,10.751212132796974,106.64524215947407,Dessert Shop
1557,Binh Tan,10.7498093,106.6056635,Coffee Bui Van Ngo,10.751648,106.612534,Café
1558,Binh Tan,10.7498093,106.6056635,Nhân Quán,10.769650206898161,106.65154137755049,Vietnamese Restaurant
1559,Binh Tan,10.7498093,106.6056635,"547 kinh duong vuong, binh tan",10.735678379793118,106.61415993691114,Fabric Shop
1560,Binh Tan,10.7498093,106.6056635,CGV Cinemas AEON Bình Tân,10.74299787265677,106.61274111020622,Multiplex
1561,Binh Tan,10.7498093,106.6056635,Tường Phong,10.751563404203983,106.66498966464238,Dessert Shop
1562,Binh Tan,10.7498093,106.6056635,Mỹ Thực Tiến Phát 進發茶餐廳,10.754477108652726,106.66233984791876,Dim Sum Restaurant
1563,Binh Tan,10.7498093,106.6056635,AEON Supermarket,10.801783,106.618443,Supermarket
1564,Binh Tan,10.7498093,106.6056635,Chè Người Hoa 3/2,10.761851500162452,106.65574977650543,Chinese Restaurant
1565,Binh Tan,10.7498093,106.6056635,Celadon City,10.802460670513293,106.61801787481112,Park
1566,Binh Tan,10.7498093,106.6056635,Quán Nướng Bảy Nở,10.762186466767373,106.65834786578355,BBQ Joint
1567,Binh Tan,10.7498093,106.6056635,Phở Lệ,10.755295,106.673471,Noodle House
1568,Binh Tan,10.7498093,106.6056635,CGV Cinemas Sư Vạn Hạnh,10.77091159732955,106.66967046370713,Multiplex
1569,Binh Tan,10.7498093,106.6056635,Galaxy Tân Bình,10.79037684198575,106.64071306814563,Movie Theater
1570,Binh Tan,10.7498093,106.6056635,Tân Nguyên Thái dimsum 新源泰茶餐店,10.756845416016018,106.67033979573276,Dim Sum Restaurant
1571,Binh Tan,10.7498093,106.6056635,Xe lam Bistro,10.776861343726944,106.66289851696189,Vietnamese Restaurant
1572,Binh Tan,10.7498093,106.6056635,Starbucks Lakai,10.753839071771564,106.66961362565927,Coffee Shop
1573,Binh Tan,10.7498093,106.6056635,The Coffee House,10.766124804318151,106.66395287287132,Café
1574,Binh Tan,10.7498093,106.6056635,K.I.M Gym & Fitness Center,10.7679256099757,106.62680874832263,Gym
1575,Binh Tan,10.7498093,106.6056635,CGV Cinemas Hoàng Văn Thụ,10.798996836625667,106.6599645599952,Multiplex
1576,Binh Tan,10.7498093,106.6056635,Mocca Coffee Lounge,10.74852931241703,106.61636249717681,Coffee Shop
1577,Binh Tan,10.7498093,106.6056635,Bánh Xèo Ngọc Sơn,10.754487196426446,106.66649372067879,Vietnamese Restaurant
1578,Binh Tan,10.7498093,106.6056635,Nhà hàng chay An Duyên,10.751290405759542,106.66956431430448,Vegetarian / Vegan Restaurant
1579,Binh Tan,10.7498093,106.6056635,Hotel Nikko Saigon,10.763748703767337,106.68294278468427,Hotel
1580,Binh Tan,10.7498093,106.6056635,Ốc Như,10.770863294192498,106.67637496744965,Vietnamese Restaurant
1581,Binh Tan,10.7498093,106.6056635,Christina's Saigon,10.76530287255025,106.68661153058503,Bed & Breakfast
1582,Binh Tan,10.7498093,106.6056635,The Common Room Project,10.758276054156758,106.6798111233896,Hostel
1583,Binh Tan,10.7498093,106.6056635,Fusion Suites Sai Gon,10.772772887251579,106.689894104782,Hotel
1584,Binh Tan,10.7498093,106.6056635,Sushi Hokkaido Sachi Nguyễn Trãi,10.769228635370144,106.69037055801432,Sushi Restaurant
1585,Binh Tan,10.7498093,106.6056635,Ho Thi Ky Flower Market,10.765837871095428,106.67672674569413,Flower Shop
1586,Binh Tan,10.7498093,106.6056635,Chè Hiển Khánh,10.767536712950173,106.67974209512909,Dessert Shop
1587,Binh Tan,10.7498093,106.6056635,Bánh Cuốn Thiên Hương,10.772171929058288,106.67537034212144,Vietnamese Restaurant
1588,Binh Tan,10.7498093,106.6056635,EASTIN Grand Hotel Saigon,10.796807167293402,106.67336268744874,Hotel
1589,Binh Tan,10.7498093,106.6056635,Bánh Mì Huỳnh Hoa,10.77149,106.69238,Sandwich Place
1590,Binh Tan,10.7498093,106.6056635,Hoa Viên Phổ Quang,10.803629967731892,106.66622775078679,Beer Garden
1591,Binh Tan,10.7498093,106.6056635,"Hum Vegetarian, Café & Restaurant",10.778750194659068,106.6922079986444,Vegetarian / Vegan Restaurant
1592,Binh Tan,10.7498093,106.6056635,Biacraft Artisan Ales,10.776364499278667,106.685608306174,Beer Bar
1593,Binh Tan,10.7498093,106.6056635,Den Long Restaurant,10.769603805550325,106.69083378053003,Vietnamese Restaurant
1594,Binh Tan,10.7498093,106.6056635,Ốc Đào Nguyen Trai,10.764816629738409,106.68496019656426,Seafood Restaurant
1595,Binh Tan,10.7498093,106.6056635,Phan Anh Backpackers Hostel,10.766799389294208,106.68950954501824,Bed & Breakfast
1596,Binh Tan,10.7498093,106.6056635,Trà Tiên Hưởng Đài Loan,10.755377294406888,106.68121160180523,Coffee Shop
1597,Binh Tan,10.7498093,106.6056635,Tanaka Tei,10.800865173339844,106.64344787597656,Japanese Restaurant
1598,Binh Tan,10.7498093,106.6056635,Whiskey & Wares,10.766360078118757,106.69443332459947,Whisky Bar
1599,Binh Tan,10.7498093,106.6056635,Cơm Tấm Ba Ghiền,10.794489421535138,106.66944334973368,Vietnamese Restaurant
1600,Binh Tan,10.7498093,106.6056635,Vietcetera Cafe,10.773102046515987,106.6889332088037,Café
1601,Binh Tan,10.7498093,106.6056635,Pullman Saigon Centre,10.764338614153994,106.69178548017501,Hotel
1602,Binh Tan,10.7498093,106.6056635,Phở Hòa Pasteur,10.786644168619457,106.68921916455398,Noodle House
1603,Binh Tan,10.7498093,106.6056635,Ong Cao (Ông Cao),10.765837852722893,106.69089031528607,Beer Bar
